12143732162,912bb4ac-45da-46d6-aa61-6c8e20247861
18664495036,fe64dcfa-3f1b-44c1-8a61-4fe3cd9b117f
19499093029,1634d346-b08c-4021-8857-a59079290865
12064994454,54b2808a-a3ac-42b4-a4af-b7ffde7485e3
11286071506,b1832255-f3e0-4f43-9250-8eb448761526
17609826438,2e89af79-8786-43fa-86ea-8f4c7a3b0ea8
17677696188,a64a7050-55b8-4558-86f9-fcf8497a0642
15704493187,39ca4069-be79-495c-87ef-d00c5537f662
12802672155,9f687a33-492d-4606-9a8a-3b181b75bab9
11337934242,6630d404-613d-4f8a-9db0-404ffe5e7ea3
15536523542,b8ed7c4e-2dd2-4c24-a720-3152f468f400
19772569160,5958c6c8-bf23-4592-abd6-d8ec7a8ad741
16682846204,24855b5c-4679-4f00-82e0-568a5c2dea31
11645311277,a3e8be2a-2f63-4a87-8106-49816eaeb127
14693640634,803ab23c-d856-4c33-8b50-478ecee07059
12541161400,d1e59677-7bd1-4ada-b3d8-bd8c5598729d
12348248185,e1e00b51-82ad-41c6-8db6-6d6f890b9e3f
17623193141,1c44a505-d17e-4434-8663-7991ea32a0dd
13131577628,451a1986-d34c-4095-adb4-9a0c16927212
14865881738,c48ae1f6-3df3-40f7-9e48-5f76a25ccf8f
14555295666,eb3299b8-db12-4a22-87a9-24ccaf0a6fde
14944714009,f9aa8fed-6d85-4937-8c49-4b3a65c1f332
12615126249,d59b4239-00b6-46be-a4ec-38f0f7c089d5
19213474005,4103c16e-bc21-4f18-ae33-a025ac1062e2
18148999970,e1e82d79-a71d-4dec-89e8-8150401a0f00
19317387958,8c034aa3-760b-440d-9121-fa6716241b8d
18963657635,516b1f4f-cab7-484b-ae5a-6f02843bed24
18918269530,c2bc4a1d-53b6-4fc0-aec9-1e1bed295d14
18845254831,330f4271-d7ee-4221-99f2-afd0db4fc10b
18163604330,cecf337b-b5fb-4186-a231-bd744eb15ffd
18819811326,52c08162-0688-4264-bcc5-4ed96a14f4cc
11511658519,43095197-c962-42dc-8777-f419a2d78c92
12267750189,d5d35695-9851-41db-9142-445ed3465fe1
16205665971,c3b9e157-9180-48e9-a7b2-e07159f1b59d
15724411329,0e35f830-5ea6-4ad9-8b24-09b009f8dc9d
17282126014,fb859c03-12ce-46b0-9cfd-3747cf46d376
12831294729,cdcbf58f-302e-4551-a529-dc905951d5cd
15725354010,7d4e57b9-43d7-4ad5-967a-316098dac4be
13014117044,fec6fdcc-2ec5-4c2d-9595-3c0345c11d3d
16738152249,d449841b-3f0f-4783-bd1d-2b8c727ddce9
17093686736,7680d207-c554-4d50-9d3e-8b43743e71d0
19258272594,32cb7d4f-e587-435d-bdf1-2e7002539577
14831319194,e5c7c126-f8bf-49a3-8f7a-dcf1ae53bee4
14521503137,b65becfd-e634-4149-aef1-7c8044376eb4
11179532426,b95724e2-3a9a-4e2a-9dde-88f877af7f6f
17069968893,65fdbe02-9d37-46f7-a895-3aa715c8729b
16122482143,e44989e9-00fa-4f13-8e7a-0b116f4bee85
18003846142,ef0ebe7c-f240-4c3d-a700-a17d299c37aa
11839274198,567c548f-4155-4fd7-bb26-da4deecf483e
19992893471,a08066b2-e61b-4309-9b41-35d3f41d3607
18631955881,70390399-787b-4b57-a6c9-87ab1b1b3f7f
19326502970,76d1dcc8-68f3-4a79-83af-c7da3b5f037c
14420403570,a96c1da9-8193-458d-bfdc-66cb6f797f77
16922154566,e7e8a136-7427-4bfa-80df-edbbb3c022ae
14899133454,981c5fc6-fa7e-4a01-9628-b6d7572cab34
16293234385,b52e6a10-5edc-4c7a-9b63-42b3f7fa7901
12119034370,f674d834-c90c-4796-833f-702c94ee238e
17499912390,edc3c60d-f1e3-4055-88f2-fbd52f9cf6c5
14975690364,54dd0e67-934e-4714-9985-92ba4826675e
16946151190,b656cf8f-b20f-4a95-8ad1-3913c0e187d1
19660328338,60c26a45-2e43-4298-a478-249be49faa92
13420274990,9bfc18e2-5001-42a0-88dd-134223fc6ad3
14560932723,c6d747e3-0d74-4630-a1d5-3b7382730de6
12930543224,46d995c8-79ef-495e-a0c7-c516273b4cf6
14933740590,ca52230a-7a8c-4f96-b95c-105022349362
13374740673,dc6be799-e4b9-4557-9b43-e26956613271
16182550076,2ffa4371-2e7d-4f5b-b0ca-f95cadeb24e3
13073347647,d564557c-37cd-46eb-ba6c-66c69ad401b2
16664325483,36c52572-fdb8-4b01-aebd-eef44f5c7009
14885324115,90eb1591-b00c-42bd-846d-5a20f4276c68
18645172498,fa57b9be-d883-46e0-b9c8-87d3d47adbff
16120626938,896f4b8d-9cda-47cc-92a4-e1c76b459e03
19903273749,ddadb27d-871a-40d6-8828-47f0e86c2f01
16900754346,53ab2bbd-6118-439f-93ac-7c4f640696cd
18864987696,fd05b537-3661-44d1-af57-54e27d1c0e3e
14245624472,541d986d-c62c-4e71-a691-c8cb6de8abbd
12711830903,5b2305ca-84e2-4402-bbe7-d7734bde7771
